,state,name,lat,lon,type,capacity(MW),production (GWh)
4919,NC,ESA Selma,35.5262,-78.2898,SOLAR,1.8,0.0
4920,NC,"Everetts Wildcat Solar, LLC",35.847221999999995,-77.111389,SOLAR,5.0,0.0
4921,NC,Fairmont-FLS 100,34.52,-79.13,SOLAR,4.0,7.355
4922,NC,Faison Farm,35.123611,-78.12916700000001,SOLAR,5.0,0.0
4923,NC,Faison Solar,35.069722,-78.116111,SOLAR,2.0,0.0
4924,NC,Falls Hydro,35.3944,-80.0753,HYDRO,31.4,115.72399999999999
4925,NC,Farrington Farm,35.832778000000005,-79.025,SOLAR,1.0,1.626
4926,NC,Five Forks Solar,36.515544,-78.033704,SOLAR,20.0,0.0
4927,NC,Flash Solar,35.758055999999996,-81.229444,SOLAR,5.0,0.0
4928,NC,Flat Meeks PV 1,35.806667,-77.270556,SOLAR,3.4,0.0
4929,NC,Flemming Solar Center LLC,35.668889,-77.383889,SOLAR,5.0,0.256
4930,NC,"FLS Solar 170, LLC",34.6,-78.97,SOLAR,2.0,0.41
4931,NC,"FLS Solar 200, LLC",34.581944,-78.94,SOLAR,4.3,0.648
4932,NC,FLS Solar 230 (Warren),35.016110999999995,-77.82194399999999,SOLAR,4.8,0.0
4933,NC,Fontana Dam,35.4507,-83.805,HYDRO,254.7,855.209
4934,NC,Foxfire Solar Farm,35.220556,-79.55194399999999,SOLAR,5.0,0.0
4935,NC,Franklin (NC),35.2194,-83.3708,HYDRO,1.0,4.127
4936,NC,Franklin Solar 2,36.126944,-78.1525,SOLAR,2.0,3.1310000000000002
4937,NC,"Franklin Solar, LLC",36.0975,-78.167778,SOLAR,2.0,3.298
4938,NC,Franklinton Solar,36.08,-78.35,SOLAR,5.0,0.0
4939,NC,Freemont Solar Center LLC,35.427587,-80.997219,SOLAR,5.0,0.0
4940,NC,Fremont Farm,35.531944,-77.969167,SOLAR,5.0,0.0
4941,NC,Future Gen Plant 1,0.0,0.0,GAS,211.8,0.0
4942,NC,Future Gen Plant 2,0.0,0.0,GAS,612.0,0.0
4943,NC,G G Allen,35.1897,-81.0122,COAL,1155.0,2398.805021
4944,NC,Garland Farm,34.785278000000005,-78.38444399999999,SOLAR,5.0,0.0
4945,NC,Garrell Solar Farm,34.325278000000004,-78.793056,SOLAR,5.0,7.461
4946,NC,Garysburg Solar,36.468,-77.592,SOLAR,5.0,0.0
4947,NC,Gaston,36.499147,-77.811543,HYDRO,177.6,309.349
4948,NC,Gaston Memorial Hospital,35.2747,-81.1383,OIL,1.8,0.0441
4949,NC,Gaston Solar,36.514722,-77.656111,SOLAR,5.0,0.0
4950,NC,Gastonia Duke Street,35.223380999999996,-81.13306,OIL,1.8,0.0
4951,NC,Gastonia Prime Power Park,35.3017,-81.2092,OIL,11.8,0.009000000000000001
4952,NC,Gastonia Rankin Lake,35.2242,-81.1228,OIL,1.8,0.0
4953,NC,"Gastonia, Tulip Drive",35.28914,-81.205219,OIL,5.4,-0.035
4954,NC,Gates Solar LLC,36.450833,-76.803611,SOLAR,5.0,0.0
4955,NC,GKS Solar,36.248333,-76.501944,SOLAR,5.0,0.0
4956,NC,Graham Solar Center LLC,34.309722,-79.014444,SOLAR,4.8,0.095
4957,NC,Grandy PV 1,36.233610999999996,-75.880833,SOLAR,20.0,0.0
4958,NC,Granite Falls Walmart,35.7811,-81.3928,OIL,2.2,0.012
4959,NC,Granville Solar PV Power Project,36.411667,-78.593889,SOLAR,2.5,4.613
4960,NC,Green Farm,35.831666999999996,-77.269722,SOLAR,5.0,0.0
4961,NC,GRS CMS,35.353269,-80.668024,BIOMASS,5.3,28.4
4962,NC,Guernsey Holdings,35.175,-80.11805600000001,SOLAR,5.0,0.0
4963,NC,H F Lee Steam Electric Plant,35.373611,-78.089444,GAS,1428.4,5730.72206
4964,NC,Halifax,36.441944,-77.711389,SOLAR,20.0,0.0
4965,NC,Happy Solar,35.3965,-78.5108,SOLAR,4.0,0.0
