,state,name,lat,lon,type,capacity(MW),production (GWh)
6939,PA,Piney Creek Power Plant,41.1764,-79.4414,COAL,36.2,0.0
6940,PA,Pocono Solar Project,41.061021999999994,-75.514924,SOLAR,3.0,3.918
6941,PA,Portland,40.910205,-75.079398,COAL,621.0,244.85700400000002
6942,PA,"PPG Industries, Inc. Works 6",40.126389,-77.16444399999999,OIL,5.0,0.0637
6943,PA,PPG Monroeville Chemicals Center,40.444444,-79.718056,OIL,1.1,0.0
6944,PA,PPL Frey Farm Landfill Wind,39.959167,-76.455555,WIND,3.2,6.313
6945,PA,PPL Glendon LFGTE Plant,40.667778000000006,-75.232222,BIOMASS,4.8,22.718000000000004
6946,PA,PPL Holtwood,39.827197999999996,-76.331772,HYDRO,247.3,871.418
6947,PA,PPL HW Wallenpaupack,41.467858,-75.130895,HYDRO,40.0,59.663000000000004
6948,PA,PPL Martin Creek LLC Allentown,40.608388,-75.45599,OIL,64.0,3.4810000000000003
6949,PA,PPL Martins Creek LLC Fishbach,40.689064,-76.219639,OIL,37.0,1.599
6950,PA,PPL Martins Creek LLC Harrisburg,40.257865,-76.857897,OIL,64.0,1.841
6951,PA,PPL Martins Creek LLC Harwood,40.9353,-76.0284,OIL,32.0,1.571
6952,PA,PPL Martins Creek LLC Jenkins,41.282405,-75.816439,OIL,32.0,1.04
6953,PA,PPL Martins Creek LLC Lock Haven,41.1189,-77.4709,OIL,18.5,0.20199999999999999
6954,PA,PPL Martins Creek LLC West Shore,40.1908,-76.94579,OIL,37.0,0.5529999999999999
6955,PA,PPL Martins Creek LLC Williamsport,41.2361,-77.00755,OIL,32.0,0.584
6956,PA,PPL Susquehanna,41.0919,-76.1462,NUCLEAR,2596.0,18781.295
6957,PA,Procter & Gamble Paper Products,41.574259000000005,-76.043233,GAS,120.2,876.671
6958,PA,PWD Northeast WPCP Biogas Cogen Plant,39.988611,-75.083333,BIOMASS,5.6,38.529
6959,PA,Red Glen,40.265278,-80.26861099999999,GAS,22.0,0.0
6960,PA,Richmond,39.984469,-75.07524699999999,OIL,131.6,12.038
6961,PA,Robinson Power Company LLC,40.409167,-80.298056,GAS,732.6,0.0
6962,PA,Romark PA Solar,40.936111,-76.038888,SOLAR,1.8,2.157
6963,PA,Roundtop,41.657778,-76.04916700000001,GAS,22.0,0.0
6964,PA,Safe Harbor,39.9244,-76.39,HYDRO,417.5,1032.296
